Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-8Nov2021-C222-Y1,31.426887756320355,20.81819447345988,48.31927522255792,E5544S42I006 E5544S43I006 ,dist,6
trackTest-8Nov2021-C222-Y1,31.57799790266217,20.969611661174298,40.46502714355804,E5544S42I006 E5544S43I006 ,prox,7
