Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-9Nov2021-C222-Y2,-3.915376071684983,-5.146035987093402,74.15951633467475,E5545S62I005 E5545S63I006 ,dist,6
trackTest-9Nov2021-C222-Y2,-3.6430707597110237,-5.263598521369323,66.42299544956094,E5545S62I005 E5545S63I006 ,prox,7
