Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-7Jan2022-C306-Y2,96.27510396525610,-4.102617922912860,-27.589358471831800,E5562S14I004 E5562S15I004,dist,6
trackTest-7Jan2022-C306-Y2,96.29027674079450,-4.198323692869930,-35.361515473909000,E5562S14I004 E5562S15I004,prox,7
