Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-9Jan2022-C231-Y2,27.317644991687600,-2.710088039227900,86.44662955545280,E5563S58I004 E5563S59I004,dist,6
trackTest-9Jan2022-C231-Y2,27.570767229118400,-3.039919204801190,78.59370645687930,E5563S58I004 E5563S59I004,prox,7
