Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-7Jan2022-C306-Y2,-2.9921647613165,-3.581196550782830,6.716290529424180,E5562S30I004 E5562S31I004,dist,6
trackTest-7Jan2022-C306-Y2,-2.632114758556570,-3.6340844465216100,-1.0188411710816300,E5562S30I004 E5562S31I004,prox,7
