Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-17Aug2021,33.0446469285719,45.12666142956409,67.50532760507211,E5501S79I003 E5501S80I003 ,dist,4
trackTest-17Aug2021,33.26252659932318,45.11300435958595,59.69806890906294,E5501S79I003 E5501S80I003 ,prox,5
