Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-9Nov2021-C222-Y2,30.076843854610676,-6.234505475202488,73.31743289183883,E5545S58I006 E5545S59I006 ,dist,6
trackTest-9Nov2021-C222-Y2,30.398551364718493,-6.042784091111263,65.57740026817895,E5545S58I006 E5545S59I006 ,prox,7
