Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-9Jan2022-C231-Y2,27.27013438528310,-3.511494448627060,53.11029782239370,E5563S38I004 E5563S39I004,dist,6
trackTest-9Jan2022-C231-Y2,27.40987391658130,-3.7162425982492700,45.44259339192630,E5563S38I004 E5563S39I004,prox,7
