Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-17Aug2021,-2.242420892676781,45.83252102552097,-31.04934807089822,E5502S6I002 E5502S7I002 ,dist,4
trackTest-17Aug2021,-1.9342975070636814,45.6218684402099,-38.70242720095018,E5502S6I002 E5502S7I002 ,prox,5
