Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-7Jan2022-C306-Y2,29.460649394737200,-2.558627450100280,73.33221256220750,E5562S58I004 E5562S59I004,dist,6
trackTest-7Jan2022-C306-Y2,29.62088355896430,-2.648934045427560,65.61655409679320,E5562S58I004 E5562S59I004,prox,7
