Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-8Nov2021-C222-Y1,97.67754244787875,21.33293820708026,15.233264380282675,E5544S22I006 E5544S23I006 ,dist,6
trackTest-8Nov2021-C222-Y1,97.61550841069153,21.243887692978532,7.502402162585739,E5544S22I006 E5544S23I006 ,prox,7
