Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-9Nov2021-C222-Y2,62.09933825867431,-6.753026053396605,-24.106266515821744,E5545S10I006 E5545S11I006 ,dist,6
trackTest-9Nov2021-C222-Y2,62.16867118390524,-6.896679443551468,-31.76299075842188,E5545S10I006 E5545S11I006 ,prox,7
