Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-8Nov2021-C222-Y1,65.4203853971941,21.17423517607266,-18.062598363998674,E5544S10I006 E5544S11I006 ,dist,6
trackTest-8Nov2021-C222-Y1,65.52695922495518,21.20022538468879,-25.83407205545854,E5544S10I006 E5544S11I006 ,prox,7
