Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-15Dec2021-C231-Y0,62.35029639669952,45.62459330728205,72.05191094893294,E5556S54I004 E5556S55I004 ,dist,6
trackTest-15Dec2021-C231-Y0,62.6169454901986,45.69247888775113,64.20965827981895,E5556S54I004 E5556S55I004 ,prox,7
