Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-9Nov2021-C222-Y2,95.60944137146902,-6.415523415855313,8.690698900637996,E5545S18I006 E5545S19I006 ,dist,6
trackTest-9Nov2021-C222-Y2,95.77624579885799,-6.581110525387809,0.8798897903301961,E5545S18I006 E5545S19I006 ,prox,7
