Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-9Jan2022-C231-Y2,-6.357187834423360,-2.6108044255636500,86.2144614531118,E5563S62I004 E5563S63I004,dist,6
trackTest-9Jan2022-C231-Y2,-6.004284931427650,-2.710950679025160,78.45019569579200,E5563S62I004 E5563S63I004,prox,7
