Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-13Dec2021-C306-Y0,-3.805030990381890,45.15250839768880,-34.351542547254000,E5555S2I004 E5555S3I004,dist,6
trackTest-13Dec2021-C306-Y0,-3.5399594579912300,44.892956890851800,-42.061925193265300,E5555S2I004 E5555S3I004,prox,7
