Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-7Jan2022-C306-Y2,-3.840028840175350,-3.1003937752068500,40.09464000738920,E5562S34I004 E5562S35I004,dist,6
trackTest-7Jan2022-C306-Y2,-3.5563046090303300,-3.252147604676630,32.39753548229370,E5562S34I004 E5562S35I004,prox,7
