Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-9Nov2021-C222-Y2,28.402617995729173,-6.587325397781449,41.63099195286519,E5545S38I006 E5545S39I006 ,dist,6
trackTest-9Nov2021-C222-Y2,28.685242622532485,-6.523463777667355,33.86782858094854,E5545S38I006 E5545S39I006 ,prox,7
