Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-19Apr2022-M,-11.582675085459547,77.68040634809797,-22.21529690115249,E5627S24I027 E5627S25I036 ,prox,7
trackTest-19Apr2022-M,-11.269808272707898,77.43008213275603,-14.513198453737047,E5627S24I027 E5627S25I036 ,dist,6
