Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-9Jan2022-C231-Y2,93.97246502789610,-4.227434569522880,20.472239968945900,E5563S18I004 E5563S19I004,dist,6
trackTest-9Jan2022-C231-Y2,94.25664837029800,-4.3366627910571700,12.679436165969700,E5563S18I004 E5563S19I004,prox,7
