Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-17Aug2021,97.46617855316478,45.365726056233534,-30.21763988568466,E5501S18I002 E5501S19I003 ,dist,4
trackTest-17Aug2021,97.3535472911278,45.503316164833734,-37.99745570263258,E5501S18I002 E5501S19I003 ,prox,5
