Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-8Nov2021-C222-Y1,65.30977555463518,21.42937226766468,14.98987951657536,E5544S26I006 E5544S27I006 ,dist,6
trackTest-8Nov2021-C222-Y1,65.420772253228,21.479604392663767,7.170565606034103,E5544S26I006 E5544S27I006 ,prox,7
