Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-6Jan2022-C306-Y1,67.31978854911840,21.501795065399700,-4.150275455883480,E5561S22I004 E5561S23I004,dist,6
trackTest-6Jan2022-C306-Y1,67.31789327603320,21.529025801382800,-11.96581908006700,E5561S22I004 E5561S23I004,prox,7
