Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-21Dec2021-C231-Y1,30.75966977703958,22.12646612327417,38.65773136222403,E5558S43I004 E5558S44I003 ,dist,6
trackTest-21Dec2021-C231-Y1,31.181691154382985,21.85847133563683,30.897033560548948,E5558S43I004 E5558S44I003 ,prox,7
