Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-9Nov2021-C222-Y2,-4.431813446971579,-6.399785058032759,-25.057692166985845,E5545S2I006 E5545S3I006 ,dist,6
trackTest-9Nov2021-C222-Y2,-4.227074829530155,-6.317965765763261,-32.808181618156155,E5545S2I006 E5545S3I006 ,prox,7
