Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-19Apr2022-M,-24.650023493901095,80.20516474222285,-53.96479048309572,E5627S43I036 E5627S44I036 ,prox,7
trackTest-19Apr2022-M,-24.3563510650303,80.0484381788613,-46.25900002031401,E5627S43I036 E5627S44I036 ,dist,6
