Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-19Apr2022-M,-11.690594248559547,77.89163357282742,-42.495726787835444,E5627S33I036 E5627S34I036 ,prox,7
trackTest-19Apr2022-M,-11.461162160675311,77.50112816038691,-34.809334519384706,E5627S33I036 E5627S34I036 ,dist,6
