Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-7Jan2022-C306-Y2,29.89098159200060,-4.041048904098210,-27.688782705068700,E5562S6I004 E5562S7I004,dist,6
trackTest-7Jan2022-C306-Y2,30.061656983674100,-4.221152553415830,-35.508292905143700,E5562S6I004 E5562S7I004,prox,7
