Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-15Dec2021-C231-Y0,-4.389393086947218,45.16177856003323,-28.817154828030347,E5556S2I004 E5556S3I004 ,dist,6
trackTest-15Dec2021-C231-Y0,-4.009631850860209,45.08685081955602,-36.52435341062598,E5556S2I004 E5556S3I004 ,prox,7
