Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-6Jan2022-C306-Y1,67.0381802617595,21.276024414421100,-38.748551994119500,E5561S10I004 E5561S11I004,dist,6
trackTest-6Jan2022-C306-Y1,67.16837740032260,21.134690703332700,-46.441717185098500,E5561S10I004 E5561S11I004,prox,7
