Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-13Dec2021-C306-Y0,-3.0476576444673316,45.18243282958304,0.01355828365333171,E5555S30I004 E5555S31I004 ,dist,6
trackTest-13Dec2021-C306-Y0,-3.070777932109691,45.28328722234577,-7.712392684049611,E5555S30I004 E5555S31I004 ,prox,7
