Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-15Dec2021-C231-Y0,-4.427583438764793,46.07154831184009,71.38404480358054,E5556S62I004 E5556S63I004 ,dist,6
trackTest-15Dec2021-C231-Y0,-4.180409682198028,45.853154030811375,63.574101929705165,E5556S62I004 E5556S63I004 ,prox,7
