Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-9Jan2022-C231-Y2,-5.711793405139240,-3.6539895139224900,19.63776606401860,E5563S30I004 E5563S31I004,dist,6
trackTest-9Jan2022-C231-Y2,-5.532401527714830,-3.6544995254147300,11.802634696855800,E5563S30I004 E5563S31I004,prox,7
