Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-17Aug2021,31.06406961825431,45.625244267573486,-31.178422835478578,E5501S10I002 E5501S11I003 ,dist,4
trackTest-17Aug2021,31.166545870710692,45.722726103089514,-38.92446793498505,E5501S10I002 E5501S11I003 ,prox,5
