Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-17Aug2021,-1.83974189750763,46.257346231042106,2.125583939450891,E5501S42I002 E5501S43I003 ,dist,4
trackTest-17Aug2021,-1.5329783085342905,46.25778745662777,-5.415809002502215,E5501S42I002 E5501S43I003 ,prox,5
