Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-17Aug2021,98.58773810570695,45.85565746539825,2.7141931260323306,E5501S30I002 E5501S31I003 ,dist,4
trackTest-17Aug2021,98.756108722849,45.747099902348275,-4.908381940929331,E5501S30I002 E5501S31I003 ,prox,5
