Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-21Dec2021-C231-Y1,-1.9595345316513972,22.407974532643866,39.30479512498174,E5558S35I004 E5558S36I004 ,dist,6
trackTest-21Dec2021-C231-Y1,-1.6568586954987465,22.231651548857208,31.519617028277395,E5558S35I004 E5558S36I004 ,prox,7
