Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-8Nov2021-C222-Y1,-1.9522885321878822,21.405335485667482,81.07327646056194,E5544S66I006 E5544S67I006 ,dist,6
trackTest-8Nov2021-C222-Y1,-1.5973708989143627,21.387105758476057,73.2774306179726,E5544S66I006 E5544S67I006 ,prox,7
