Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-13Dec2021-C306-Y0,29.167262743829454,45.032688005153084,32.78184970537656,E5555S38I004 E5555S39I004 ,dist,6
trackTest-13Dec2021-C306-Y0,29.12482707361174,45.09303882505392,25.019122873243717,E5555S38I004 E5555S39I004 ,prox,7
