Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-9Nov2021-C222-Y2,61.52509677405541,-6.323218941415069,42.53226538722971,E5545S42I006 E5545S43I006 ,dist,6
trackTest-9Nov2021-C222-Y2,61.70050880534829,-6.194889672941478,34.76832705819534,E5545S42I006 E5545S43I006 ,prox,7
