Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-21Dec2021-C231-Y1,97.72919249793898,21.536265893198426,5.922335206525041,E5558S19I003 E5558S20I004 ,dist,6
trackTest-21Dec2021-C231-Y1,98.15399556204773,21.498226544051228,-1.7996585851668172,E5558S19I003 E5558S20I004 ,prox,7
