Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-9Jan2022-C231-Y2,60.583488482893800,-3.4543559478887500,53.12806212891990,E5563S42I004 E5563S43I004,dist,6
trackTest-9Jan2022-C231-Y2,60.765102010606600,-3.9097018726667600,45.45453919453290,E5563S42I004 E5563S43I004,prox,7
