Experiment Name,Coord_X,Coord_Y,Coord_Z,Images,Meta Data,Coil Index
trackTest-17Aug2021,30.9655540851062,45.036355570616536,2.4345584071359667,E5501S38I003 E5501S39I003 ,dist,4
trackTest-17Aug2021,30.988230620914294,45.031095384974165,-5.150506281924777,E5501S38I003 E5501S39I003 ,prox,5
